j g(j) i g(i) wl A A+A^a A/(A+A^a) f
761 6.000 1 4.000 7.06194 8.143E+11 1.545E+12 5.272E-01 9.133E-03
783 6.000 1 4.000 7.03833 8.027E+11 1.392E+12 5.767E-01 8.943E-03
778 6.000 1 4.000 7.04171 7.887E+11 1.649E+12 4.782E-01 8.795E-03
474 4.000 1 4.000 7.63766 9.905E+11 2.481E+12 3.992E-01 8.663E-03
103 4.000 1 4.000 10.2908 5.383E+11 3.073E+12 1.751E-01 8.548E-03
47 2.000 1 4.000 10.9034 9.500E+11 2.329E+12 4.078E-01 8.465E-03
131 4.000 1 4.000 10.0753 5.468E+11 4.676E+12 1.169E-01 8.323E-03
790 4.000 1 4.000 7.03370 1.093E+12 1.822E+12 6.001E-01 8.108E-03
915 6.000 1 4.000 6.84196 7.172E+11 1.250E+12 5.739E-01 7.550E-03
299 4.000 1 4.000 8.41641 6.990E+11 6.039E+12 1.158E-01 7.423E-03
282 4.000 1 4.000 8.50843 6.760E+11 2.804E+12 2.411E-01 7.335E-03
62 4.000 1 4.000 10.7376 4.123E+11 1.687E+13 2.443E-02 7.125E-03
135 6.000 1 4.000 10.0392 3.108E+11 3.563E+12 8.723E-02 7.045E-03
770 4.000 1 4.000 7.04532 9.093E+11 1.774E+12 5.125E-01 6.765E-03
69 4.000 1 4.000 10.6267 3.890E+11 2.275E+13 1.710E-02 6.588E-03
537 2.000 1 4.000 7.39395 1.514E+12 2.354E+12 6.428E-01 6.203E-03
82 6.000 1 4.000 10.5461 2.360E+11 2.460E+13 9.594E-03 5.903E-03
791 2.000 1 4.000 7.03333 1.564E+12 2.160E+12 7.240E-01 5.798E-03
784 4.000 1 4.000 7.03828 7.768E+11 1.374E+12 5.652E-01 5.770E-03
359 6.000 1 4.000 7.96086 4.002E+11 4.969E+12 8.052E-02 5.705E-03
789 6.000 1 4.000 7.03441 4.675E+11 1.231E+12 3.798E-01 5.203E-03
571 6.000 1 4.000 7.32292 4.288E+11 2.789E+12 1.538E-01 5.173E-03
914 4.000 1 4.000 6.84217 7.355E+11 1.274E+12 5.773E-01 5.163E-03
593 4.000 1 4.000 7.26805 6.213E+11 1.592E+12 3.901E-01 4.920E-03
275 4.000 1 4.000 8.58809 4.188E+11 1.357E+12 3.085E-01 4.630E-03
97 4.000 1 4.000 10.3448 2.785E+11 1.907E+12 1.460E-01 4.468E-03
79 2.000 1 4.000 10.5600 5.205E+11 2.004E+13 2.597E-02 4.353E-03
151 2.000 1 4.000 9.96300 5.775E+11 2.114E+12 2.732E-01 4.295E-03
129 4.000 1 4.000 10.0876 2.793E+11 3.442E+12 8.113E-02 4.263E-03
331 6.000 1 4.000 8.18648 2.800E+11 1.164E+12 2.406E-01 4.220E-03
65 6.000 1 4.000 10.7066 1.622E+11 6.823E+11 2.378E-01 4.183E-03
106 2.000 1 4.000 10.2783 4.795E+11 6.715E+12 7.140E-02 3.798E-03
982 6.000 1 4.000 6.71869 3.738E+11 2.874E+12 1.301E-01 3.795E-03
95 2.000 1 4.000 10.3667 4.645E+11 1.429E+12 3.250E-01 3.743E-03
768 2.000 1 4.000 7.04581 9.850E+11 1.997E+12 4.933E-01 3.668E-03
81 4.000 1 4.000 10.5518 2.188E+11 2.487E+13 8.794E-03 3.653E-03
294 2.000 1 4.000 8.43026 6.750E+11 2.884E+12 2.340E-01 3.595E-03
