j g(j) i g(i) wl A A+A^a A/(A+A^a) f
77 3.000 1 1.000 6.14498 8.543E+10 1.749E+13 4.884E-03 1.451E-03
150 3.000 1 1.000 5.99255 8.630E+10 4.258E+12 2.027E-02 1.394E-03
334 3.000 1 1.000 5.90571 8.520E+10 8.602E+12 9.905E-03 1.337E-03
235 3.000 1 1.000 5.94512 7.740E+10 6.258E+12 1.237E-02 1.231E-03
219 3.000 1 1.000 5.95664 6.703E+10 6.465E+12 1.037E-02 1.070E-03
905 3.000 1 1.000 5.82716 5.230E+10 2.336E+12 2.239E-02 7.985E-04
319 3.000 1 1.000 5.91020 5.030E+10 2.186E+12 2.301E-02 7.901E-04
94 3.000 1 1.000 6.13724 4.253E+10 2.508E+13 1.696E-03 7.208E-04
225 3.000 1 1.000 5.95467 4.430E+10 7.001E+12 6.327E-03 7.065E-04
499 3.000 1 1.000 5.86569 4.160E+10 4.490E+12 9.265E-03 6.436E-04
1086 3.000 1 1.000 5.80303 3.103E+10 1.770E+12 1.753E-02 4.699E-04
685 3.000 1 1.000 5.84049 1.622E+10 2.775E+12 5.844E-03 2.489E-04
515 3.000 1 1.000 5.86484 1.581E+10 7.937E+12 1.991E-03 2.446E-04
811 3.000 1 1.000 5.83445 1.451E+10 2.137E+12 6.787E-03 2.221E-04
816 3.000 1 1.000 5.83388 1.415E+10 2.175E+12 6.508E-03 2.167E-04
449 3.000 1 1.000 5.86861 1.212E+10 2.855E+12 4.246E-03 1.878E-04
33 3.000 1 1.000 6.19366 6.770E+09 1.158E+13 5.845E-04 1.168E-04
909 3.000 1 1.000 5.82502 7.173E+09 2.019E+12 3.552E-03 1.095E-04
665 3.000 1 1.000 5.84240 5.723E+09 2.120E+12 2.699E-03 8.785E-05
483 3.000 1 1.000 5.86609 5.250E+09 1.639E+11 3.203E-02 8.125E-05
147 3.000 1 1.000 5.99399 4.203E+09 4.529E+12 9.280E-04 6.790E-05
112 3.000 1 1.000 6.10912 3.267E+09 3.526E+13 9.266E-05 5.485E-05
25 3.000 1 1.000 6.87745 2.473E+09 2.465E+14 1.003E-05 5.260E-05
971 3.000 1 1.000 5.80983 3.287E+09 1.334E+12 2.465E-03 4.991E-05
1099 3.000 1 1.000 5.80091 3.180E+09 1.318E+12 2.413E-03 4.813E-05
317 3.000 1 1.000 5.91136 2.657E+09 2.259E+12 1.176E-03 4.176E-05
966 3.000 1 1.000 5.81020 2.628E+09 1.174E+12 2.239E-03 3.990E-05
305 3.000 1 1.000 5.92473 2.382E+09 8.341E+12 2.856E-04 3.761E-05
510 3.000 1 1.000 5.86542 2.241E+09 1.574E+11 1.423E-02 3.467E-05
912 3.000 1 1.000 5.82416 2.169E+09 5.357E+12 4.049E-04 3.309E-05
104 3.000 1 1.000 6.11716 1.626E+09 3.144E+13 5.173E-05 2.737E-05
