j g(j) i g(i) wl A A+A^a A/(A+A^a) f
275 3.000 1 1.000 9.29317 3.663E+04 1.043E+12 3.513E-08 1.424E-09
710 5.000 1 1.000 8.10527 2.836E+04 9.259E+11 3.063E-08 1.397E-09
902 5.000 1 1.000 7.65323 3.008E+04 4.245E+12 7.085E-09 1.321E-09
183 5.000 1 1.000 10.6984 1.398E+04 3.478E+11 4.018E-08 1.199E-09
226 5.000 1 1.000 10.2811 1.491E+04 1.326E+13 1.124E-09 1.181E-09
685 5.000 1 1.000 8.20621 2.136E+04 8.635E+11 2.474E-08 1.078E-09
852 5.000 1 1.000 7.77458 2.272E+04 1.764E+12 1.288E-08 1.029E-09
25 3.000 1 1.000 12.7653 1.336E+04 2.373E+10 5.630E-07 9.789E-10
291 5.000 1 1.000 9.15074 1.538E+04 3.400E+12 4.522E-09 9.652E-10
45 3.000 1 1.000 12.1780 1.387E+04 2.357E+12 5.883E-09 9.249E-10
346 5.000 1 1.000 8.97263 1.513E+04 1.262E+12 1.198E-08 9.130E-10
949 3.000 1 1.000 7.62537 3.450E+04 8.685E+11 3.973E-08 9.020E-10
87 5.000 1 1.000 11.6213 8.836E+03 2.309E+12 3.827E-09 8.946E-10
143 5.000 1 1.000 11.1611 9.196E+03 4.568E+11 2.013E-08 8.587E-10
597 5.000 1 1.000 8.29065 1.599E+04 8.556E+11 1.869E-08 8.240E-10
420 5.000 1 1.000 8.72986 1.375E+04 2.143E+12 6.419E-09 7.858E-10
297 5.000 1 1.000 9.12048 1.188E+04 8.259E+11 1.438E-08 7.407E-10
423 5.000 1 1.000 8.71737 1.279E+04 1.028E+12 1.244E-08 7.284E-10
708 5.000 1 1.000 8.12306 1.472E+04 7.551E+11 1.950E-08 7.281E-10
548 3.000 1 1.000 8.35876 2.307E+04 6.863E+11 3.361E-08 7.250E-10
231 5.000 1 1.000 10.2424 8.734E+03 4.179E+12 2.090E-09 6.869E-10
252 3.000 1 1.000 9.46197 1.692E+04 7.447E+11 2.272E-08 6.814E-10
895 5.000 1 1.000 7.65947 1.532E+04 2.036E+12 7.523E-09 6.737E-10
742 5.000 1 1.000 8.05282 1.152E+04 4.048E+12 2.846E-09 5.600E-10
357 3.000 1 1.000 8.90766 1.523E+04 1.610E+12 9.455E-09 5.434E-10
390 5.000 1 1.000 8.82264 9.080E+03 2.839E+12 3.198E-09 5.298E-10
496 5.000 1 1.000 8.48497 9.442E+03 1.435E+12 6.581E-09 5.096E-10
492 5.000 1 1.000 8.48692 9.346E+03 1.690E+12 5.529E-09 5.046E-10
160 5.000 1 1.000 10.9486 5.390E+03 1.547E+12 3.484E-09 4.843E-10
112 5.000 1 1.000 11.4632 4.750E+03 2.394E+12 1.984E-09 4.680E-10
218 5.000 1 1.000 10.4137 5.204E+03 2.056E+13 2.532E-10 4.231E-10
239 3.000 1 1.000 9.58487 1.015E+04 7.682E+11 1.322E-08 4.196E-10
620 5.000 1 1.000 8.26181 7.620E+03 3.134E+12 2.432E-09 3.899E-10
859 5.000 1 1.000 7.75024 8.312E+03 1.161E+12 7.162E-09 3.743E-10
95 5.000 1 1.000 11.5604 3.556E+03 4.862E+12 7.314E-10 3.563E-10
477 3.000 1 1.000 8.52671 9.923E+03 6.724E+11 1.476E-08 3.245E-10
99 5.000 1 1.000 11.5367 2.990E+03 1.152E+12 2.595E-09 2.984E-10
574 5.000 1 1.000 8.32069 5.254E+03 1.528E+12 3.439E-09 2.727E-10
605 5.000 1 1.000 8.28206 5.246E+03 2.097E+12 2.502E-09 2.697E-10
