j g(j) i g(i) wl A A+A^a A/(A+A^a) f
157 8.000 1 4.000 13.8780 4.310E-01 2.109E+06 2.043E-07 2.489E-14
187 8.000 1 4.000 13.8749 4.059E-01 2.529E+06 1.605E-07 2.343E-14
180 8.000 1 4.000 13.8759 3.894E-01 1.889E+03 2.061E-04 2.248E-14
223 6.000 1 4.000 13.8677 4.622E-01 4.717E-01 9.799E-01 1.999E-14
271 8.000 1 4.000 13.8656 3.290E-01 2.068E+03 1.591E-04 1.897E-14
149 6.000 1 4.000 13.8781 3.963E-01 6.316E+01 6.275E-03 1.717E-14
374 8.000 1 4.000 13.8594 2.729E-01 1.767E+03 1.544E-04 1.571E-14
353 8.000 1 4.000 13.8595 2.717E-01 9.354E+05 2.905E-07 1.566E-14
236 8.000 1 4.000 13.8677 2.645E-01 1.616E+06 1.637E-07 1.525E-14
445 6.000 1 4.000 13.8163 2.492E-01 5.118E+09 4.868E-11 1.070E-14
476 6.000 1 4.000 13.8101 2.322E-01 3.825E+09 6.069E-11 9.958E-15
339 8.000 1 4.000 13.8615 1.608E-01 1.166E+06 1.379E-07 9.258E-15
379 8.000 1 4.000 13.8583 1.365E-01 1.294E+06 1.055E-07 7.860E-15
420 6.000 1 4.000 13.8265 1.807E-01 5.939E+09 3.042E-11 7.770E-15
254 4.000 1 4.000 13.8658 2.132E-01 1.061E+09 2.010E-10 6.145E-15
290 2.000 1 4.000 13.8640 2.665E-01 8.990E+10 2.964E-12 3.839E-15
270 6.000 1 4.000 13.8656 7.780E-02 2.271E+03 3.425E-05 3.365E-15
173 8.000 1 4.000 13.8760 4.832E-02 2.023E+03 2.389E-05 2.790E-15
373 6.000 1 4.000 13.8594 6.340E-02 1.935E+03 3.277E-05 2.738E-15
179 6.000 1 4.000 13.8759 6.153E-02 2.071E+03 2.971E-05 2.665E-15
284 8.000 1 4.000 13.8646 3.914E-02 1.810E+06 2.162E-08 2.256E-15
258 8.000 1 4.000 13.8657 1.796E-02 2.261E+03 7.945E-06 1.036E-15
355 8.000 1 4.000 13.8594 1.707E-02 1.952E+03 8.746E-06 9.832E-16
286 8.000 1 4.000 13.8646 1.611E-02 2.907E+03 5.543E-06 9.290E-16
316 6.000 1 4.000 13.8615 1.732E-02 3.061E-02 5.658E-01 7.480E-16
381 8.000 1 4.000 13.8583 5.925E-03 2.510E+03 2.361E-06 3.413E-16
189 8.000 1 4.000 13.8749 2.356E-03 2.615E+03 9.010E-07 1.360E-16
398 8.000 1 4.000 13.8452 4.514E-04 5.543E+06 8.143E-11 2.595E-17
427 8.000 1 4.000 13.8264 3.581E-04 5.197E+10 6.891E-15 2.053E-17
455 8.000 1 4.000 13.8162 3.280E-04 7.165E+09 4.578E-14 1.878E-17
492 8.000 1 4.000 13.8101 2.934E-04 4.699E+09 6.244E-14 1.678E-17
162 8.000 1 4.000 13.8780 2.693E-04 3.012E+06 8.940E-11 1.555E-17
424 8.000 1 4.000 13.8264 2.702E-04 1.095E+10 2.469E-14 1.549E-17
458 8.000 1 4.000 13.8162 2.457E-04 3.130E+10 7.852E-15 1.407E-17
243 8.000 1 4.000 13.8677 2.336E-04 2.178E+06 1.072E-10 1.347E-17
90 8.000 1 4.000 13.8970 2.004E-04 3.572E+06 5.610E-11 1.160E-17
346 8.000 1 4.000 13.8615 1.824E-04 1.525E+06 1.196E-10 1.051E-17
495 8.000 1 4.000 13.8100 1.711E-04 2.025E+10 8.452E-15 9.785E-18
