j g(j) i g(i) wl A A^a A/A^a f
579 8.000 1 4.000 8.52015 1.579E-02 4.502E+08 3.507E-11 3.435E-16
1364 6.000 1 4.000 8.43294 2.143E-02 5.697E+10 3.762E-13 3.428E-16
330 8.000 1 4.000 8.58499 1.413E-02 1.121E+10 1.260E-12 3.120E-16
824 6.000 1 4.000 8.48501 1.925E-02 1.175E+06 1.638E-08 3.118E-16
486 8.000 1 4.000 8.53599 1.380E-02 4.053E+12 3.405E-15 3.015E-16
592 8.000 1 4.000 8.52002 1.270E-02 5.578E+08 2.277E-11 2.765E-16
1264 6.000 1 4.000 8.44577 1.534E-02 3.750E+07 4.092E-10 2.461E-16
941 8.000 1 4.000 8.46904 1.123E-02 1.745E+12 6.439E-15 2.416E-16
412 8.000 1 4.000 8.55375 9.834E-03 6.619E+05 1.486E-08 2.158E-16
1098 4.000 1 4.000 8.46396 1.810E-02 1.059E+07 1.709E-09 1.944E-16
571 6.000 1 4.000 8.52176 1.055E-02 2.137E+11 4.937E-14 1.723E-16
190 4.000 1 4.000 8.65573 1.437E-02 7.635E+07 1.883E-10 1.615E-16
1015 8.000 1 4.000 8.46412 7.175E-03 3.669E+08 1.956E-11 1.541E-16
960 8.000 1 4.000 8.46799 5.730E-03 8.868E+08 6.461E-12 1.232E-16
191 6.000 1 4.000 8.65573 7.109E-03 7.660E+07 9.280E-11 1.198E-16
413 6.000 1 4.000 8.55375 6.767E-03 6.527E+05 1.037E-08 1.113E-16
519 8.000 1 4.000 8.53250 4.640E-03 5.707E+05 8.130E-09 1.013E-16
1075 8.000 1 4.000 8.46403 4.625E-03 6.096E+10 7.587E-14 9.935E-17
873 6.000 1 4.000 8.48487 5.710E-03 4.884E+03 1.169E-06 9.243E-17
1460 6.000 1 4.000 8.42157 4.772E-03 6.931E+07 6.884E-11 7.613E-17
678 8.000 1 4.000 8.50275 3.214E-03 4.894E+07 6.566E-11 6.965E-17
1291 8.000 1 4.000 8.44228 2.941E-03 5.110E+08 5.756E-12 6.287E-17
828 8.000 1 4.000 8.48500 2.681E-03 4.557E+08 5.884E-12 5.788E-17
405 6.000 1 4.000 8.55376 3.345E-03 6.380E+04 5.243E-08 5.505E-17
1200 8.000 1 4.000 8.45360 2.247E-03 1.115E+11 2.015E-14 4.818E-17
304 8.000 1 4.000 8.58541 2.178E-03 2.300E+09 9.465E-13 4.812E-17
395 4.000 1 4.000 8.55396 4.362E-03 4.749E+07 9.186E-11 4.784E-17
1000 8.000 1 4.000 8.46424 2.114E-03 1.091E+10 1.938E-13 4.540E-17
189 2.000 1 4.000 8.65573 7.432E-03 7.619E+07 9.755E-11 4.173E-17
804 8.000 1 4.000 8.48512 1.870E-03 5.717E+08 3.271E-12 4.038E-17
520 6.000 1 4.000 8.53250 2.462E-03 5.616E+05 4.383E-09 4.030E-17
512 6.000 1 4.000 8.53251 2.347E-03 5.425E+04 4.326E-08 3.840E-17
406 8.000 1 4.000 8.55376 1.687E-03 6.931E+04 2.435E-08 3.703E-17
1268 8.000 1 4.000 8.44576 1.534E-03 5.107E+09 3.003E-13 3.280E-17
609 8.000 1 4.000 8.51992 1.491E-03 1.112E+09 1.341E-12 3.245E-17
705 8.000 1 4.000 8.49324 1.455E-03 3.534E+12 4.117E-16 3.148E-17
674 8.000 1 4.000 8.50276 1.441E-03 4.667E+07 3.088E-11 3.125E-17
404 4.000 1 4.000 8.55376 2.653E-03 5.979E+04 4.436E-08 2.910E-17
513 8.000 1 4.000 8.53251 1.200E-03 5.777E+04 2.078E-08 2.620E-17
1052 8.000 1 4.000 8.46408 1.153E-03 1.396E+09 8.258E-13 2.477E-17
697 8.000 1 4.000 8.49402 9.969E-04 1.243E+12 8.020E-16 2.156E-17
394 2.000 1 4.000 8.55396 3.894E-03 4.738E+07 8.220E-11 2.136E-17
1177 4.000 1 4.000 8.45371 1.909E-03 8.065E+10 2.367E-14 2.045E-17
511 4.000 1 4.000 8.53251 1.757E-03 5.160E+04 3.405E-08 1.918E-17
673 6.000 1 4.000 8.50276 1.045E-03 4.452E+07 2.347E-11 1.699E-17
935 8.000 1 4.000 8.46962 7.839E-04 8.288E+11 9.458E-16 1.686E-17
1012 8.000 1 4.000 8.46416 7.751E-04 1.290E+10 6.009E-14 1.665E-17
852 8.000 1 4.000 8.48494 7.543E-04 7.661E+08 9.845E-13 1.628E-17
874 4.000 1 4.000 8.48487 1.472E-03 5.267E+03 2.794E-07 1.588E-17
1002 8.000 1 4.000 8.46422 6.414E-04 3.441E+09 1.864E-13 1.378E-17
670 8.000 1 4.000 8.50286 5.152E-04 9.309E+09 5.535E-14 1.117E-17
956 8.000 1 4.000 8.46799 4.577E-04 6.043E+08 7.575E-13 9.842E-18
436 8.000 1 4.000 8.55308 3.690E-04 1.482E+09 2.489E-13 8.093E-18
574 8.000 1 4.000 8.52023 3.526E-04 1.622E+09 2.174E-13 7.675E-18
435 8.000 1 4.000 8.55308 2.952E-04 1.924E+09 1.535E-13 6.475E-18
955 6.000 1 4.000 8.46799 3.110E-04 1.286E+09 2.418E-13 5.018E-18
1117 8.000 1 4.000 8.46396 2.331E-04 9.560E+05 2.439E-10 5.007E-18
440 8.000 1 4.000 8.55296 1.829E-04 2.758E+09 6.630E-14 4.010E-18
1241 8.000 1 4.000 8.44716 1.719E-04 4.059E+08 4.234E-13 3.677E-18
1065 8.000 1 4.000 8.46408 1.180E-04 1.412E+08 8.354E-13 2.535E-18
797 8.000 1 4.000 8.48518 1.141E-04 1.303E+09 8.754E-14 2.463E-18
1531 8.000 1 4.000 8.39091 1.092E-04 6.032E+10 1.811E-15 2.306E-18
822 8.000 1 4.000 8.48501 1.004E-04 1.889E+07 5.314E-12 2.167E-18
396 6.000 1 4.000 8.55396 9.293E-05 4.765E+07 1.950E-12 1.529E-18
428 8.000 1 4.000 8.55325 5.715E-05 3.052E+09 1.873E-14 1.254E-18
315 8.000 1 4.000 8.58519 5.544E-05 1.812E+09 3.060E-14 1.225E-18
1240 6.000 1 4.000 8.44716 7.146E-05 9.598E+08 7.445E-14 1.147E-18
735 8.000 1 4.000 8.48867 3.905E-05 2.175E+09 1.795E-14 8.438E-19
1062 8.000 1 4.000 8.46408 3.864E-05 3.472E+05 1.113E-10 8.300E-19
740 8.000 1 4.000 8.48856 3.477E-05 2.821E+09 1.233E-14 7.513E-19
431 8.000 1 4.000 8.55312 2.404E-05 3.870E+09 6.211E-15 5.275E-19
651 8.000 1 4.000 8.50992 2.392E-05 4.651E+09 5.144E-15 5.195E-19
806 8.000 1 4.000 8.48508 2.110E-05 1.230E+09 1.716E-14 4.555E-19
576 8.000 1 4.000 8.52018 2.026E-05 5.273E+09 3.842E-15 4.412E-19
1497 8.000 1 4.000 8.41146 2.045E-05 4.037E+07 5.065E-13 4.338E-19
463 8.000 1 4.000 8.54149 1.956E-05 7.427E+09 2.634E-15 4.280E-19
196 8.000 1 4.000 8.65548 1.752E-05 6.463E+08 2.712E-14 3.938E-19
280 8.000 1 4.000 8.58936 1.559E-05 5.372E+08 2.902E-14 3.450E-19
667 8.000 1 4.000 8.50304 1.502E-05 7.484E+09 2.008E-15 3.257E-19
192 8.000 1 4.000 8.65573 1.299E-05 7.690E+07 1.689E-13 2.918E-19
356 8.000 1 4.000 8.56765 1.184E-05 1.226E+10 9.654E-16 2.605E-19
745 8.000 1 4.000 8.48850 1.161E-05 3.189E+09 3.639E-15 2.507E-19
402 8.000 1 4.000 8.55384 1.136E-05 3.253E+08 3.491E-14 2.491E-19
1345 8.000 1 4.000 8.43311 1.116E-05 3.747E+11 2.979E-17 2.381E-19
748 8.000 1 4.000 8.48844 1.057E-05 2.229E+09 4.744E-15 2.284E-19
276 8.000 1 4.000 8.58954 9.314E-06 6.596E+07 1.412E-13 2.061E-19
1396 8.000 1 4.000 8.43291 9.533E-06 1.653E+11 5.767E-17 2.033E-19
1108 8.000 1 4.000 8.46396 8.643E-06 3.113E+06 2.776E-12 1.857E-19
397 8.000 1 4.000 8.55396 8.438E-06 4.783E+07 1.764E-13 1.851E-19
1236 8.000 1 4.000 8.44729 7.744E-06 1.436E+10 5.393E-16 1.657E-19
1529 6.000 1 4.000 8.39091 9.913E-06 5.992E+10 1.654E-16 1.570E-19
837 8.000 1 4.000 8.48499 7.191E-06 8.785E+05 8.186E-12 1.553E-19
1493 8.000 1 4.000 8.41146 7.171E-06 2.476E+07 2.896E-13 1.521E-19
1164 8.000 1 4.000 8.45382 6.621E-06 2.226E+11 2.975E-17 1.419E-19
1375 8.000 1 4.000 8.43293 6.245E-06 5.003E+08 1.248E-14 1.332E-19
1352 8.000 1 4.000 8.43302 5.995E-06 1.391E+11 4.309E-17 1.278E-19
1031 8.000 1 4.000 8.46410 5.924E-06 3.063E+07 1.934E-13 1.273E-19
741 8.000 1 4.000 8.48856 5.850E-06 1.584E+09 3.693E-15 1.264E-19
1363 8.000 1 4.000 8.43295 5.652E-06 2.650E+11 2.133E-17 1.205E-19
1281 8.000 1 4.000 8.44241 5.026E-06 7.177E+09 7.003E-16 1.074E-19
1158 8.000 1 4.000 8.45391 4.555E-06 5.859E+11 7.775E-18 9.760E-20
1488 8.000 1 4.000 8.41159 4.494E-06 2.813E+09 1.598E-15 9.532E-20
1245 8.000 1 4.000 8.44716 4.231E-06 6.330E+08 6.685E-15 9.055E-20
951 8.000 1 4.000 8.46818 4.109E-06 1.980E+10 2.075E-16 8.832E-20
504 8.000 1 4.000 8.53264 3.761E-06 3.406E+07 1.104E-13 8.210E-20
1522 8.000 1 4.000 8.39100 3.320E-06 3.238E+11 1.025E-17 7.010E-20
794 8.000 1 4.000 8.48519 3.067E-06 3.768E+09 8.142E-16 6.622E-20
898 8.000 1 4.000 8.47704 2.755E-06 6.231E+09 4.421E-16 5.937E-20
1262 8.000 1 4.000 8.44598 2.612E-06 4.501E+09 5.804E-16 5.588E-20
1238 8.000 1 4.000 8.44721 2.490E-06 1.052E+10 2.367E-16 5.327E-20
1165 8.000 1 4.000 8.45381 2.265E-06 2.118E+11 1.069E-17 4.852E-20
1399 8.000 1 4.000 8.43284 2.203E-06 7.996E+10 2.754E-17 4.698E-20
953 8.000 1 4.000 8.46806 1.769E-06 1.586E+10 1.115E-16 3.802E-20
1109 6.000 1 4.000 8.46396 1.940E-06 3.076E+03 6.307E-10 3.125E-20
414 6.000 1 4.000 8.55375 1.820E-06 2.915E+01 6.244E-08 2.995E-20
1351 8.000 1 4.000 8.43303 1.296E-06 1.449E+11 8.945E-18 2.765E-20
508 8.000 1 4.000 8.53256 1.095E-06 2.811E+08 3.897E-15 2.392E-20
353 8.000 1 4.000 8.56790 8.399E-07 8.906E+09 9.430E-17 1.848E-20
1528 8.000 1 4.000 8.39091 4.179E-07 7.268E+10 5.749E-18 8.822E-21
521 6.000 1 4.000 8.53250 3.687E-07 3.941E+01 9.354E-09 6.035E-21
584 8.000 1 4.000 8.52007 2.597E-07 1.499E+09 1.733E-16 5.655E-21
1468 8.000 1 4.000 8.42157 1.992E-07 4.855E+06 4.104E-14 4.237E-21
1107 8.000 1 4.000 8.46396 1.696E-07 2.934E+07 5.781E-15 3.645E-21
1496 6.000 1 4.000 8.41146 2.209E-07 4.054E+07 5.449E-15 3.515E-21
845 8.000 1 4.000 8.48498 1.511E-07 3.139E+06 4.814E-14 3.262E-21
1173 8.000 1 4.000 8.45375 1.290E-07 4.419E+11 2.920E-19 2.762E-21
1179 8.000 1 4.000 8.45370 7.285E-08 2.312E+11 3.152E-19 1.561E-21
1284 8.000 1 4.000 8.44240 6.316E-08 8.108E+09 7.790E-18 1.350E-21
1439 8.000 1 4.000 8.42167 5.409E-08 4.627E+09 1.169E-17 1.150E-21
1486 8.000 1 4.000 8.41161 2.213E-08 5.582E+09 3.963E-18 4.695E-22
897 8.000 1 4.000 8.47706 1.909E-08 8.215E+09 2.324E-18 4.112E-22
1520 8.000 1 4.000 8.39102 1.591E-08 3.654E+11 4.354E-20 3.360E-22
867 8.000 1 4.000 8.48487 1.149E-08 5.530E+03 2.077E-12 2.479E-22
1370 8.000 1 4.000 8.43294 8.801E-09 6.841E+09 1.287E-18 1.877E-22
877 8.000 1 4.000 8.48487 6.599E-09 4.880E+03 1.352E-12 1.425E-22
648 8.000 1 4.000 8.50996 5.001E-09 9.223E+09 5.423E-19 1.086E-22
460 8.000 1 4.000 8.54154 4.500E-09 1.004E+10 4.482E-19 9.842E-23
1306 8.000 1 4.000 8.44227 3.844E-09 7.088E+07 5.423E-17 8.215E-23
1094 8.000 1 4.000 8.46397 2.162E-09 2.699E+07 8.014E-17 4.645E-23
1258 8.000 1 4.000 8.44603 7.452E-10 8.651E+09 8.615E-20 1.594E-23
1438 8.000 1 4.000 8.42168 2.234E-10 5.967E+09 3.743E-20 4.750E-24
1379 8.000 1 4.000 8.43293 1.840E-10 9.185E+06 2.003E-17 3.925E-24
1183 8.000 1 4.000 8.45369 8.216E-11 7.431E+09 1.106E-20 1.760E-24
1300 8.000 1 4.000 8.44227 8.066E-11 1.372E+06 5.881E-17 1.724E-24
1402 8.000 1 4.000 8.43283 2.315E-11 1.029E+10 2.250E-21 4.938E-25
1188 8.000 1 4.000 8.45369 2.109E-11 8.349E+06 2.526E-18 4.520E-25
1469 8.000 1 4.000 8.42157 1.503E-11 6.851E+07 2.193E-19 3.195E-25
1203 8.000 1 4.000 8.45359 3.439E-13 1.026E+10 3.352E-23 7.370E-27
535 8.000 1 4.000 8.53250 1.425E-13 1.177E-02 1.211E-11 3.110E-27
530 8.000 1 4.000 8.53250 6.441E-14 4.346E+02 1.482E-16 1.406E-27
1456 8.000 1 4.000 8.42157 5.386E-14 1.062E+06 5.074E-20 1.145E-27
423 8.000 1 4.000 8.55375 2.224E-14 3.342E+02 6.654E-17 4.880E-28
1533 8.000 1 4.000 8.39091 9.718E-15 2.599E+10 3.738E-25 2.051E-28
522 8.000 1 4.000 8.53250 7.447E-15 9.142E+01 8.147E-17 1.626E-28
415 8.000 1 4.000 8.55375 3.740E-15 6.777E+01 5.519E-17 8.205E-29
961 8.000 1 4.000 8.46798 3.561E-15 9.970E+07 3.572E-23 7.658E-29
1500 8.000 1 4.000 8.41146 9.659E-16 1.629E+05 5.930E-21 2.049E-29
1246 8.000 1 4.000 8.44716 3.175E-16 9.798E+07 3.240E-24 6.792E-30
