j g(j) i g(i) wl A A+A^a A/(A+A^a) f
214 4.000 1 4.000 6.10974 1.343E+08 5.643E+12 2.380E-05 7.515E-07
916 4.000 1 4.000 5.99441 1.369E+08 5.099E+12 2.685E-05 7.375E-07
216 6.000 1 4.000 6.10969 8.697E+07 1.274E+13 6.828E-06 7.300E-07
499 4.000 1 4.000 6.03721 1.268E+08 8.037E+12 1.577E-05 6.928E-07
670 4.000 1 4.000 6.01989 1.255E+08 5.788E+12 2.169E-05 6.819E-07
1507 6.000 1 4.000 5.93843 8.537E+07 1.834E+12 4.655E-05 6.770E-07
295 4.000 1 4.000 6.08779 1.182E+08 2.169E+10 5.450E-03 6.568E-07
343 8.000 1 4.000 6.07505 5.856E+07 1.381E+11 4.241E-04 6.480E-07
342 6.000 1 4.000 6.07523 7.520E+07 2.073E+11 3.628E-04 6.243E-07
446 4.000 1 4.000 6.04172 1.139E+08 1.575E+11 7.230E-04 6.230E-07
971 2.000 1 4.000 5.98532 2.257E+08 1.682E+12 1.341E-04 6.060E-07
1257 2.000 1 4.000 5.97174 2.248E+08 4.046E+12 5.556E-05 6.009E-07
358 6.000 1 4.000 6.07235 7.013E+07 8.792E+11 7.977E-05 5.815E-07
540 6.000 1 4.000 6.02982 6.983E+07 1.870E+09 3.733E-02 5.710E-07
929 8.000 1 4.000 5.98956 5.301E+07 4.349E+11 1.219E-04 5.702E-07
118 8.000 1 4.000 6.23194 4.876E+07 2.250E+11 2.167E-04 5.680E-07
762 6.000 1 4.000 6.00508 6.770E+07 1.474E+12 4.593E-05 5.490E-07
305 2.000 1 4.000 6.08407 1.929E+08 9.912E+11 1.946E-04 5.353E-07
1422 4.000 1 4.000 5.95870 9.836E+07 2.415E+12 4.072E-05 5.235E-07
706 4.000 1 4.000 6.01228 9.381E+07 3.504E+12 2.677E-05 5.084E-07
407 2.000 1 4.000 6.06198 1.841E+08 9.216E+12 1.998E-05 5.071E-07
980 4.000 1 4.000 5.98404 8.900E+07 1.040E+12 8.556E-05 4.778E-07
207 6.000 1 4.000 6.11211 5.545E+07 5.313E+12 1.044E-05 4.658E-07
598 4.000 1 4.000 6.02587 8.507E+07 6.057E+11 1.404E-04 4.631E-07
613 2.000 1 4.000 6.02263 1.698E+08 1.789E+11 9.490E-04 4.618E-07
56 6.000 1 4.000 6.28289 5.150E+07 2.835E+13 1.816E-06 4.573E-07
928 6.000 1 4.000 5.98958 5.332E+07 4.017E+11 1.327E-04 4.300E-07
492 6.000 1 4.000 6.04020 5.238E+07 6.039E+12 8.675E-06 4.298E-07
117 6.000 1 4.000 6.23201 4.825E+07 2.096E+11 2.302E-04 4.215E-07
705 4.000 1 4.000 6.01281 7.753E+07 4.376E+12 1.772E-05 4.203E-07
341 4.000 1 4.000 6.07525 7.228E+07 5.537E+11 1.305E-04 4.000E-07
133 2.000 1 4.000 6.22344 1.361E+08 3.131E+13 4.346E-06 3.949E-07
761 4.000 1 4.000 6.00515 7.075E+07 1.453E+12 4.869E-05 3.825E-07
1281 8.000 1 4.000 5.97022 3.420E+07 2.821E+11 1.212E-04 3.655E-07
1508 4.000 1 4.000 5.93825 6.790E+07 1.484E+12 4.577E-05 3.590E-07
363 4.000 1 4.000 6.07216 6.108E+07 9.505E+11 6.425E-05 3.375E-07
286 4.000 1 4.000 6.08788 5.763E+07 3.721E+11 1.549E-04 3.203E-07
447 2.000 1 4.000 6.04171 1.140E+08 1.679E+11 6.787E-04 3.118E-07
210 6.000 1 4.000 6.11165 3.552E+07 1.050E+13 3.381E-06 2.983E-07
404 4.000 1 4.000 6.06330 5.365E+07 1.098E+13 4.887E-06 2.958E-07
553 4.000 1 4.000 6.02967 5.335E+07 1.636E+09 3.261E-02 2.908E-07
927 4.000 1 4.000 5.98961 5.373E+07 3.679E+11 1.460E-04 2.890E-07
1280 6.000 1 4.000 5.97024 3.427E+07 2.584E+11 1.326E-04 2.748E-07
408 2.000 1 4.000 6.06106 9.941E+07 1.133E+13 8.774E-06 2.738E-07
205 2.000 1 4.000 6.11230 9.605E+07 4.830E+12 1.989E-05 2.690E-07
340 2.000 1 4.000 6.07529 9.290E+07 7.173E+11 1.295E-04 2.570E-07
115 4.000 1 4.000 6.23207 4.325E+07 2.156E+11 2.006E-04 2.520E-07
122 4.000 1 4.000 6.22877 4.290E+07 3.581E+13 1.198E-06 2.495E-07
448 2.000 1 4.000 6.04144 8.515E+07 2.409E+12 3.535E-05 2.329E-07
707 2.000 1 4.000 6.01191 8.200E+07 4.434E+12 1.849E-05 2.221E-07
1427 6.000 1 4.000 5.95683 2.710E+07 1.814E+12 1.494E-05 2.163E-07
66 2.000 1 4.000 6.27980 7.257E+07 1.287E+13 5.639E-06 2.146E-07
292 2.000 1 4.000 6.08783 7.560E+07 4.797E+10 1.576E-03 2.100E-07
769 6.000 1 4.000 6.00447 2.452E+07 3.338E+12 7.344E-06 1.988E-07
1320 2.000 1 4.000 5.96456 7.340E+07 2.970E+12 2.472E-05 1.958E-07
1007 4.000 1 4.000 5.98235 3.460E+07 3.186E+12 1.086E-05 1.856E-07
1279 4.000 1 4.000 5.97025 3.443E+07 2.372E+11 1.451E-04 1.840E-07
1001 2.000 1 4.000 5.98347 6.736E+07 1.942E+12 3.469E-05 1.807E-07
786 4.000 1 4.000 6.00259 3.235E+07 4.697E+12 6.887E-06 1.747E-07
137 2.000 1 4.000 6.21730 5.471E+07 4.698E+13 1.165E-06 1.585E-07
1230 4.000 1 4.000 5.97715 2.901E+07 1.534E+12 1.891E-05 1.554E-07
374 2.000 1 4.000 6.07203 5.600E+07 9.847E+11 5.687E-05 1.548E-07
926 2.000 1 4.000 5.98962 5.405E+07 3.506E+11 1.541E-04 1.454E-07
1231 2.000 1 4.000 5.97698 4.536E+07 1.910E+12 2.375E-05 1.215E-07
116 2.000 1 4.000 6.23206 4.014E+07 2.066E+11 1.942E-04 1.169E-07
1251 2.000 1 4.000 5.97186 4.275E+07 6.997E+11 6.111E-05 1.143E-07
1509 2.000 1 4.000 5.93822 3.880E+07 1.626E+12 2.386E-05 1.026E-07
1423 2.000 1 4.000 5.95866 3.784E+07 2.636E+12 1.436E-05 1.007E-07
764 6.000 1 4.000 6.00502 1.172E+07 2.879E+12 4.069E-06 9.500E-08
453 6.000 1 4.000 6.04116 1.140E+07 5.015E+12 2.273E-06 9.355E-08
1229 4.000 1 4.000 5.97728 1.737E+07 3.404E+12 5.104E-06 9.305E-08
1278 2.000 1 4.000 5.97026 3.458E+07 2.235E+11 1.547E-04 9.240E-08
979 2.000 1 4.000 5.98406 3.339E+07 1.030E+12 3.241E-05 8.963E-08
54 4.000 1 4.000 6.28305 1.490E+07 2.863E+13 5.205E-07 8.820E-08
759 2.000 1 4.000 6.00518 3.248E+07 1.387E+12 2.341E-05 8.780E-08
1006 2.000 1 4.000 5.98261 3.169E+07 7.331E+12 4.323E-06 8.503E-08
1510 2.000 1 4.000 5.93809 3.172E+07 1.602E+12 1.981E-05 8.385E-08
274 6.000 1 4.000 6.08821 9.543E+06 5.255E+10 1.816E-04 7.955E-08
993 6.000 1 4.000 5.98363 9.652E+06 2.176E+12 4.435E-06 7.773E-08
1418 4.000 1 4.000 5.95905 1.303E+07 3.029E+12 4.300E-06 6.935E-08
33 8.000 1 4.000 6.33064 5.491E+06 9.386E+12 5.851E-07 6.600E-08
339 4.000 1 4.000 6.07540 1.164E+07 9.028E+11 1.289E-05 6.443E-08
350 8.000 1 4.000 6.07326 5.329E+06 5.431E+11 9.812E-06 5.892E-08
217 2.000 1 4.000 6.10967 2.050E+07 6.097E+12 3.363E-06 5.739E-08
1506 4.000 1 4.000 5.93845 1.076E+07 1.871E+12 5.748E-06 5.688E-08
223 6.000 1 4.000 6.10416 6.408E+06 1.412E+13 4.539E-07 5.370E-08
1424 2.000 1 4.000 5.95825 1.996E+07 4.185E+12 4.768E-06 5.310E-08
1255 4.000 1 4.000 5.97183 9.721E+06 3.490E+10 2.786E-04 5.197E-08
549 6.000 1 4.000 6.02970 6.342E+06 7.331E+08 8.651E-03 5.185E-08
771 2.000 1 4.000 6.00422 1.876E+07 1.692E+12 1.109E-05 5.072E-08
209 4.000 1 4.000 6.11172 8.588E+06 1.071E+13 8.021E-07 4.810E-08
787 6.000 1 4.000 6.00250 5.925E+06 5.316E+12 1.115E-06 4.800E-08
500 6.000 1 4.000 6.03715 5.560E+06 8.418E+12 6.605E-07 4.558E-08
104 2.000 1 4.000 6.23706 1.545E+07 2.737E+13 5.642E-07 4.504E-08
1428 4.000 1 4.000 5.95679 8.460E+06 1.809E+12 4.676E-06 4.500E-08
1008 6.000 1 4.000 5.98222 5.498E+06 3.495E+12 1.573E-06 4.425E-08
976 2.000 1 4.000 5.98507 1.645E+07 2.226E+12 7.388E-06 4.416E-08
336 8.000 1 4.000 6.07551 3.491E+06 8.687E+11 4.019E-06 3.865E-08
1429 4.000 1 4.000 5.95658 7.156E+06 1.353E+12 5.290E-06 3.807E-08
346 6.000 1 4.000 6.07487 4.300E+06 1.498E+11 2.871E-05 3.568E-08
345 4.000 1 4.000 6.07494 6.035E+06 5.927E+11 1.018E-05 3.340E-08
698 8.000 1 4.000 6.01328 2.886E+06 3.224E+11 8.951E-06 3.130E-08
533 6.000 1 4.000 6.02991 3.753E+06 1.017E+09 3.692E-03 3.070E-08
517 8.000 1 4.000 6.03277 2.772E+06 1.063E+11 2.607E-05 3.025E-08
624 8.000 1 4.000 6.02182 2.678E+06 6.586E+11 4.066E-06 2.910E-08
176 8.000 1 4.000 6.15577 2.170E+06 3.568E+12 6.082E-07 2.465E-08
1254 6.000 1 4.000 5.97184 2.990E+06 5.921E+09 5.050E-04 2.398E-08
838 6.000 1 4.000 5.99869 2.857E+06 3.381E+08 8.449E-03 2.311E-08
516 6.000 1 4.000 6.03285 2.818E+06 9.119E+10 3.091E-05 2.306E-08
418 4.000 1 4.000 6.06019 4.033E+06 9.468E+10 4.259E-05 2.220E-08
617 6.000 1 4.000 6.02191 2.687E+06 5.730E+11 4.688E-06 2.191E-08
