j g(j) i g(i) wl A A+A^a A/(A+A^a) f
14 2.000 1 2.000 6.12386 1.964E+05 1.630E+12 1.204E-07 1.104E-09
19 2.000 1 2.000 5.79421 1.294E+05 1.069E+12 1.210E-07 6.510E-10
24 2.000 1 2.000 5.61269 8.780E+04 7.299E+11 1.203E-07 4.146E-10
29 2.000 1 2.000 5.50114 6.165E+04 5.181E+11 1.190E-07 2.797E-10
34 2.000 1 2.000 5.42736 4.472E+04 3.804E+11 1.175E-07 1.975E-10
39 2.000 1 2.000 5.37585 3.335E+04 2.878E+11 1.159E-07 1.445E-10
44 2.000 1 2.000 5.33842 2.548E+04 2.235E+11 1.140E-07 1.089E-10
49 2.000 1 2.000 5.31033 1.986E+04 1.780E+11 1.116E-07 8.400E-11
54 2.000 1 2.000 5.28869 1.576E+04 1.452E+11 1.086E-07 6.610E-11
59 2.000 1 2.000 5.27167 1.270E+04 1.231E+11 1.031E-07 5.290E-11
64 2.000 1 2.000 5.25801 1.039E+04 1.145E+11 9.074E-08 4.307E-11
7 4.000 2 2.000 9.38754 2.486E+13 2.975E+13 8.358E-01 6.570E-01
12 4.000 2 2.000 7.00718 8.260E+12 1.303E+13 6.339E-01 1.216E-01
17 4.000 2 2.000 6.27108 3.833E+12 6.796E+12 5.639E-01 4.519E-02
22 4.000 2 2.000 5.93261 2.108E+12 3.979E+12 5.298E-01 2.225E-02
4 2.000 2 2.000 9.58174 1.172E+12 3.683E+12 3.184E-01 1.614E-02
27 4.000 2 2.000 5.74568 1.289E+12 2.527E+12 5.101E-01 1.276E-02
32 4.000 2 2.000 5.63056 8.475E+11 1.704E+12 4.974E-01 8.055E-03
37 4.000 2 2.000 5.55429 5.878E+11 1.204E+12 4.883E-01 5.435E-03
42 4.000 2 2.000 5.50099 4.245E+11 8.819E+11 4.814E-01 3.853E-03
9 2.000 2 2.000 7.05141 4.776E+11 2.557E+12 1.868E-01 3.560E-03
47 4.000 2 2.000 5.46222 3.168E+11 6.659E+11 4.757E-01 2.834E-03
52 4.000 2 2.000 5.43311 2.425E+11 5.156E+11 4.704E-01 2.147E-03
57 4.000 2 2.000 5.41066 1.897E+11 4.081E+11 4.648E-01 1.665E-03
14 2.000 2 2.000 6.28900 2.386E+11 1.630E+12 1.463E-01 1.415E-03
62 4.000 2 2.000 5.39299 1.509E+11 3.308E+11 4.562E-01 1.316E-03
67 4.000 2 2.000 5.37881 1.219E+11 2.798E+11 4.357E-01 1.058E-03
19 2.000 2 2.000 5.94184 1.361E+11 1.069E+12 1.273E-01 7.205E-04
24 2.000 2 2.000 5.75111 8.495E+10 7.299E+11 1.164E-01 4.214E-04
29 2.000 2 2.000 5.63404 5.660E+10 5.181E+11 1.093E-01 2.695E-04
34 2.000 2 2.000 5.55668 3.962E+10 3.804E+11 1.042E-01 1.834E-04
39 2.000 2 2.000 5.50270 2.882E+10 2.878E+11 1.001E-01 1.309E-04
6 4.000 2 2.000 9.42696 3.751E+09 9.888E+12 3.793E-04 9.992E-05
44 2.000 2 2.000 5.46349 2.161E+10 2.235E+11 9.668E-02 9.670E-05
49 2.000 2 2.000 5.43407 1.662E+10 1.780E+11 9.338E-02 7.355E-05
54 2.000 2 2.000 5.41141 1.305E+10 1.452E+11 8.990E-02 5.730E-05
59 2.000 2 2.000 5.39359 1.042E+10 1.231E+11 8.462E-02 4.545E-05
64 2.000 2 2.000 5.37930 8.470E+09 1.145E+11 7.397E-02 3.674E-05
11 4.000 2 2.000 7.01625 1.671E+09 5.933E+12 2.817E-04 2.467E-05
16 4.000 2 2.000 6.27476 8.672E+08 3.519E+12 2.464E-04 1.024E-05
21 4.000 2 2.000 5.93451 5.049E+08 2.208E+12 2.287E-04 5.331E-06
26 4.000 2 2.000 5.74680 3.191E+08 1.464E+12 2.180E-04 3.160E-06
31 4.000 2 2.000 5.63128 2.144E+08 1.016E+12 2.110E-04 2.038E-06
36 4.000 2 2.000 5.55478 1.509E+08 7.328E+11 2.059E-04 1.396E-06
41 4.000 2 2.000 5.50134 1.102E+08 5.458E+11 2.020E-04 1.000E-06
